latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.41476,-155.27573,349.2,0.5,0.49,2025-01-19,1127,N20,nominal,2.0NRT,325.1,26.07,N
19.4142,-155.27098,332.56,0.5,0.49,2025-01-19,1127,N20,nominal,2.0NRT,308.6,26.07,N
19.41584,-155.28487,304.05,0.5,0.49,2025-01-19,1127,N20,nominal,2.0NRT,289.21,6.56,N
19.41135,-155.28572,353.9,0.5,0.49,2025-01-19,1127,N20,nominal,2.0NRT,337.22,50.01,N
19.4108,-155.28107,342.01,0.5,0.49,2025-01-19,1127,N20,nominal,2.0NRT,316.17,50.01,N
19.41025,-155.27635,344.62,0.5,0.49,2025-01-19,1127,N20,nominal,2.0NRT,334.26,35.98,N
19.40969,-155.27156,325.78,0.5,0.49,2025-01-19,1127,N20,nominal,2.0NRT,295.38,35.98,N
19.41188,-155.29027,312.82,0.5,0.49,2025-01-19,1127,N20,nominal,2.0NRT,288.03,19.82,N
19.40738,-155.29102,341.33,0.5,0.49,2025-01-19,1127,N20,nominal,2.0NRT,306.57,19.82,N
19.40685,-155.28647,332.74,0.5,0.49,2025-01-19,1127,N20,nominal,2.0NRT,370.15,50.01,N
19.4063,-155.28175,348.65,0.5,0.49,2025-01-19,1127,N20,nominal,2.0NRT,333.1,50.01,N
19.40574,-155.27699,354.18,0.5,0.49,2025-01-19,1127,N20,nominal,2.0NRT,314.56,35.98,N
19.40517,-155.27219,305.03,0.5,0.49,2025-01-19,1127,N20,nominal,2.0NRT,287.62,35.98,N
19.40287,-155.29169,338.42,0.5,0.49,2025-01-19,1127,N20,nominal,2.0NRT,298.36,15.86,N
19.40234,-155.28712,354.47,0.5,0.49,2025-01-19,1127,N20,nominal,2.0NRT,324.25,21,N
19.40178,-155.28235,333.81,0.5,0.49,2025-01-19,1127,N20,nominal,2.0NRT,295.9,21,N
47.47228,-122.04869,297.94,0.53,0.67,2025-01-19,1119,N20,nominal,2.0NRT,269.48,0.59,N
47.57166,-122.36848,298.89,0.51,0.66,2025-01-19,1119,N20,nominal,2.0NRT,271.36,1.31,N
20.901,-76.97541,346.42,0.42,0.61,2025-01-19,1736,N20,nominal,2.0NRT,300.44,4.15,D
20.82606,-77.60712,337.45,0.46,0.64,2025-01-19,1736,N20,nominal,2.0NRT,298.63,3.44,D
20.84802,-77.64464,330.07,0.47,0.64,2025-01-19,1736,N20,nominal,2.0NRT,297.04,3.47,D
21.0024,-76.96252,333.85,0.42,0.61,2025-01-19,1736,N20,nominal,2.0NRT,300.39,3.99,D
20.8528,-77.65044,330.28,0.47,0.64,2025-01-19,1736,N20,nominal,2.0NRT,296.03,5.06,D
20.84714,-77.64793,337.32,0.47,0.64,2025-01-19,1736,N20,nominal,2.0NRT,298.22,6.4,D
21.02254,-77.05038,367,0.42,0.61,2025-01-19,1736,N20,high,2.0NRT,302.63,8.72,D
21.02892,-77.04784,367,0.42,0.61,2025-01-19,1736,N20,high,2.0NRT,300.67,34.58,D
20.96052,-77.35709,367,0.44,0.63,2025-01-19,1736,N20,high,2.0NRT,303.29,38.07,D
20.9596,-77.36122,367,0.44,0.63,2025-01-19,1736,N20,high,2.0NRT,301.98,67.99,D
21.02806,-77.05175,341.72,0.42,0.61,2025-01-19,1736,N20,nominal,2.0NRT,312.12,36.41,D
21.02718,-77.05574,353.9,0.42,0.61,2025-01-19,1736,N20,nominal,2.0NRT,303.96,36.41,D
20.96144,-77.35297,349.81,0.44,0.63,2025-01-19,1736,N20,nominal,2.0NRT,300.3,38.07,D
20.95868,-77.36536,345.2,0.44,0.63,2025-01-19,1736,N20,nominal,2.0NRT,299.8,67.99,D
21.0327,-77.05714,367,0.42,0.61,2025-01-19,1736,N20,high,2.0NRT,299.41,36.41,D
20.96615,-77.35849,367,0.44,0.63,2025-01-19,1736,N20,high,2.0NRT,300.29,38.07,D
20.9634,-77.37086,367,0.45,0.63,2025-01-19,1736,N20,high,2.0NRT,302.99,26.31,D
21.03182,-77.06113,349.55,0.42,0.61,2025-01-19,1736,N20,nominal,2.0NRT,302.79,25.64,D
20.96432,-77.36671,355.17,0.44,0.63,2025-01-19,1736,N20,nominal,2.0NRT,302.55,67.99,D
20.90852,-77.83572,346.68,0.48,0.65,2025-01-19,1736,N20,nominal,2.0NRT,300.98,4.9,D
20.91432,-77.83714,367,0.48,0.65,2025-01-19,1736,N20,high,2.0NRT,298.45,9.18,D
20.91297,-77.83887,355.64,0.48,0.65,2025-01-19,1736,N20,nominal,2.0NRT,300.99,11.73,D
20.89821,-78.17532,346.19,0.5,0.66,2025-01-19,1736,N20,nominal,2.0NRT,299.53,5.54,D
21.08057,-78.33237,345.02,0.51,0.66,2025-01-19,1736,N20,nominal,2.0NRT,299.58,6.9,D
21.08651,-78.3339,367,0.51,0.66,2025-01-19,1736,N20,high,2.0NRT,299.11,6.9,D
21.09245,-78.33543,350.21,0.51,0.66,2025-01-19,1736,N20,nominal,2.0NRT,297.8,6.11,D
21.16457,-78.44118,329.85,0.52,0.66,2025-01-19,1736,N20,nominal,2.0NRT,297.11,2.68,D
21.33327,-77.8864,367,0.47,0.64,2025-01-19,1736,N20,high,2.0NRT,301.84,11.96,D
21.33348,-77.88414,350.72,0.47,0.64,2025-01-19,1736,N20,nominal,2.0NRT,300.73,6.39,D
21.33246,-77.88856,342.86,0.47,0.64,2025-01-19,1736,N20,nominal,2.0NRT,301.03,6.39,D
21.27238,-78.22952,329.15,0.5,0.66,2025-01-19,1736,N20,nominal,2.0NRT,296.08,4.64,D
21.27131,-78.23419,329.42,0.5,0.66,2025-01-19,1736,N20,nominal,2.0NRT,295.8,3.04,D
21.35887,-77.93316,348.72,0.47,0.64,2025-01-19,1736,N20,nominal,2.0NRT,297.11,5.75,D
21.89573,-78.16089,333.48,0.48,0.64,2025-01-19,1736,N20,nominal,2.0NRT,292.46,2.66,D
21.91596,-78.41541,367,0.49,0.65,2025-01-19,1736,N20,high,2.0NRT,298.94,30.71,D
21.91489,-78.42007,336.77,0.5,0.65,2025-01-19,1736,N20,nominal,2.0NRT,295.77,18.31,D
21.89159,-78.62948,329.97,0.51,0.66,2025-01-19,1736,N20,nominal,2.0NRT,296.75,5.97,D
21.84036,-78.93356,344.79,0.54,0.68,2025-01-19,1736,N20,nominal,2.0NRT,294.28,8.32,D
21.83919,-78.93861,348.72,0.54,0.68,2025-01-19,1736,N20,nominal,2.0NRT,297.32,8.32,D
21.89892,-78.65997,332.01,0.51,0.66,2025-01-19,1736,N20,nominal,2.0NRT,296.18,3.22,D
21.83956,-78.93625,367,0.54,0.68,2025-01-19,1736,N20,high,2.0NRT,296.52,15.48,D
22.00415,-78.97463,367,0.53,0.67,2025-01-19,1736,N20,high,2.0NRT,299.31,28.6,D
22.00296,-78.97967,342.73,0.54,0.67,2025-01-19,1736,N20,nominal,2.0NRT,295.54,21.1,D
22.0114,-78.9711,331.66,0.53,0.67,2025-01-19,1736,N20,nominal,2.0NRT,291.25,38.35,D
22.0102,-78.97617,345.34,0.53,0.67,2025-01-19,1736,N20,nominal,2.0NRT,301.45,38.35,D
22.62296,-81.21269,347.82,0.71,0.75,2025-01-19,1736,N20,nominal,2.0NRT,292.43,12.4,D
22.62966,-81.21466,334.1,0.71,0.75,2025-01-19,1736,N20,nominal,2.0NRT,291.63,5.33,D
22.62442,-81.21067,339.17,0.71,0.75,2025-01-19,1736,N20,nominal,2.0NRT,291.61,8.59,D
22.62271,-81.21741,329.31,0.71,0.75,2025-01-19,1736,N20,nominal,2.0NRT,291.65,8.59,D
22.8649,-81.29402,333.56,0.71,0.75,2025-01-19,1736,N20,nominal,2.0NRT,287.32,2.98,D
24.67187,-78.00703,339.3,0.41,0.6,2025-01-19,1738,N20,nominal,2.0NRT,295.17,3.05,D
24.6881,-78.01147,331.88,0.41,0.6,2025-01-19,1738,N20,nominal,2.0NRT,294.94,4.74,D
24.68845,-78.0114,335.43,0.41,0.6,2025-01-19,1738,N20,nominal,2.0NRT,294.61,4.63,D
25.15747,-76.16294,328.92,0.61,0.53,2025-01-19,1738,N20,nominal,2.0NRT,294.32,3.43,D
26.66346,-80.55016,328.23,0.52,0.67,2025-01-19,1738,N20,nominal,2.0NRT,288.34,2.86,D
26.8452,-80.54379,327.9,0.52,0.67,2025-01-19,1738,N20,nominal,2.0NRT,293.17,7.81,D
26.8464,-80.54558,343.29,0.52,0.67,2025-01-19,1738,N20,nominal,2.0NRT,293.5,5.83,D
27.37074,-81.38934,349.02,0.57,0.69,2025-01-19,1738,N20,nominal,2.0NRT,285.05,14.43,D
27.36933,-81.39487,354.87,0.57,0.69,2025-01-19,1738,N20,nominal,2.0NRT,289.3,14.43,D
27.36699,-81.39349,367,0.57,0.69,2025-01-19,1738,N20,high,2.0NRT,290.83,30.25,D
18.14286,-66.48172,327.76,0.39,0.36,2025-01-19,1734,N20,nominal,2.0NRT,295.71,2.59,D
18.21153,-70.45947,331.88,0.55,0.43,2025-01-19,1734,N20,nominal,2.0NRT,298.46,3.18,D
18.10944,-71.10266,344.47,0.4,0.44,2025-01-19,1734,N20,nominal,2.0NRT,294.78,10.82,D
18.10881,-71.10616,342.61,0.4,0.44,2025-01-19,1734,N20,nominal,2.0NRT,297.28,10.82,D
18.26036,-70.43888,334.99,0.55,0.43,2025-01-19,1734,N20,nominal,2.0NRT,299.49,4.05,D
18.26425,-70.43948,335.64,0.55,0.43,2025-01-19,1734,N20,nominal,2.0NRT,299.7,4.05,D
18.34455,-71.35604,338.47,0.41,0.45,2025-01-19,1734,N20,nominal,2.0NRT,303.05,3.68,D
18.34385,-71.35989,338.55,0.41,0.45,2025-01-19,1734,N20,nominal,2.0NRT,304.42,3.68,D
18.6598,-71.30707,330.52,0.4,0.45,2025-01-19,1734,N20,nominal,2.0NRT,295.8,2.54,D
18.76759,-71.12617,341.45,0.39,0.44,2025-01-19,1734,N20,nominal,2.0NRT,302.39,2.79,D
18.65997,-72.29284,332.42,0.47,0.47,2025-01-19,1734,N20,nominal,2.0NRT,302.01,3.66,D
18.66082,-72.29758,338.51,0.47,0.47,2025-01-19,1734,N20,nominal,2.0NRT,302.72,3.37,D
18.83843,-72.03355,352.35,0.45,0.47,2025-01-19,1734,N20,nominal,2.0NRT,303.09,15.26,D
19.12783,-71.65784,333.16,0.42,0.45,2025-01-19,1734,N20,low,2.0NRT,307.21,4.5,D
19.1271,-71.66174,343.06,0.42,0.45,2025-01-19,1734,N20,nominal,2.0NRT,306.91,4.89,D
19.30427,-72.22758,348.06,0.45,0.47,2025-01-19,1734,N20,nominal,2.0NRT,303.95,8.81,D
19.3085,-72.22848,347.46,0.45,0.47,2025-01-19,1734,N20,nominal,2.0NRT,304.62,9.49,D
19.30724,-72.2588,331.27,0.45,0.47,2025-01-19,1734,N20,nominal,2.0NRT,302.76,1.83,D
18.24361,-78.14559,337.62,0.57,0.69,2025-01-19,1736,N20,nominal,2.0NRT,292.95,6.26,D
18.24708,-78.14767,336.29,0.57,0.69,2025-01-19,1736,N20,nominal,2.0NRT,293.01,5.58,D
18.26435,-78.24614,329.93,0.58,0.7,2025-01-19,1736,N20,nominal,2.0NRT,289.89,3.73,D
20.23991,-75.19452,328.64,0.33,0.56,2025-01-19,1736,N20,nominal,2.0NRT,297.98,1.91,D
20.23926,-75.19767,331.86,0.33,0.56,2025-01-19,1736,N20,nominal,2.0NRT,298.78,1.91,D
20.24497,-75.19544,349.38,0.33,0.56,2025-01-19,1736,N20,nominal,2.0NRT,298.84,6.21,D
20.23643,-75.23692,337.91,0.34,0.56,2025-01-19,1736,N20,nominal,2.0NRT,299.85,2.7,D
20.02038,-77.49664,330.39,0.47,0.64,2025-01-19,1736,N20,nominal,2.0NRT,293.73,4.47,D
20.13638,-77.35623,332.05,0.46,0.64,2025-01-19,1736,N20,nominal,2.0NRT,291.67,3.06,D
20.13071,-77.35719,328.17,0.46,0.64,2025-01-19,1736,N20,nominal,2.0NRT,292.86,2.61,D
20.21592,-77.164,347.38,0.45,0.63,2025-01-19,1736,N20,nominal,2.0NRT,294.96,7.64,D
20.26649,-77.01538,336.75,0.44,0.62,2025-01-19,1736,N20,nominal,2.0NRT,297.71,6.33,D
20.2656,-77.01946,348.69,0.44,0.62,2025-01-19,1736,N20,nominal,2.0NRT,299.1,6.46,D
20.4095,-76.6501,329.67,0.41,0.61,2025-01-19,1736,N20,nominal,2.0NRT,296.16,3.55,D
20.41495,-76.65145,334.11,0.41,0.61,2025-01-19,1736,N20,nominal,2.0NRT,295.19,3.55,D
20.41522,-76.64925,335.41,0.41,0.61,2025-01-19,1736,N20,nominal,2.0NRT,292.99,3.47,D
20.6515,-75.73478,347.97,0.35,0.57,2025-01-19,1736,N20,nominal,2.0NRT,296.74,3.43,D
20.42586,-76.81155,329.91,0.42,0.61,2025-01-19,1736,N20,low,2.0NRT,300.18,2.58,D
20.70282,-76.91011,341.54,0.42,0.61,2025-01-19,1736,N20,nominal,2.0NRT,298.79,6.21,D
20.70195,-76.91405,352.08,0.42,0.61,2025-01-19,1736,N20,nominal,2.0NRT,301.1,7.17,D
20.70108,-76.91798,352.78,0.42,0.61,2025-01-19,1736,N20,nominal,2.0NRT,300.06,7.17,D
20.70747,-76.91538,367,0.42,0.61,2025-01-19,1736,N20,high,2.0NRT,298.35,10.02,D
20.7066,-76.91933,367,0.42,0.61,2025-01-19,1736,N20,high,2.0NRT,299.23,10.02,D
20.73277,-76.95906,336.2,0.42,0.61,2025-01-19,1736,N20,nominal,2.0NRT,299.91,5.94,D
20.7319,-76.96302,330.72,0.42,0.61,2025-01-19,1736,N20,nominal,2.0NRT,300.98,6.37,D
20.81124,-77.04492,333.76,0.43,0.62,2025-01-19,1736,N20,nominal,2.0NRT,300.01,2.33,D
22.65303,-102.34533,354.63,0.39,0.59,2025-01-19,1917,N20,nominal,2.0NRT,280.97,6.98,D
23.02004,-102.39949,336.15,0.38,0.59,2025-01-19,1917,N20,nominal,2.0NRT,295.17,3.49,D
23.02899,-102.40952,367,0.39,0.59,2025-01-19,1917,N20,high,2.0NRT,296.55,5.93,D
23.02818,-102.41315,343.66,0.39,0.59,2025-01-19,1917,N20,nominal,2.0NRT,295.72,5.93,D
23.03427,-102.41088,367,0.39,0.59,2025-01-19,1917,N20,high,2.0NRT,294.9,7.58,D
23.03508,-102.40725,352.81,0.38,0.59,2025-01-19,1917,N20,nominal,2.0NRT,290.11,9.71,D
23.03347,-102.41451,337.27,0.39,0.59,2025-01-19,1917,N20,nominal,2.0NRT,293.55,7.58,D
23.14865,-102.77789,367,0.4,0.6,2025-01-19,1917,N20,high,2.0NRT,292.43,12.3,D
23.14948,-102.7742,328.01,0.4,0.6,2025-01-19,1917,N20,nominal,2.0NRT,288.01,8.23,D
26.33868,-98.91371,330.89,0.4,0.44,2025-01-19,1917,N20,nominal,2.0NRT,293.74,2.21,D
26.32645,-99.38838,338.04,0.43,0.46,2025-01-19,1917,N20,nominal,2.0NRT,290.56,2.24,D
27.45917,-97.57619,331.44,0.49,0.41,2025-01-19,1917,N20,nominal,2.0NRT,289.99,6.93,D
27.45828,-97.58111,329.12,0.49,0.41,2025-01-19,1917,N20,nominal,2.0NRT,290.39,6.93,D
27.45739,-97.58604,335.55,0.5,0.41,2025-01-19,1917,N20,nominal,2.0NRT,289.99,7.22,D
27.46284,-97.57705,330.12,0.49,0.41,2025-01-19,1917,N20,nominal,2.0NRT,288.7,6.93,D
27.46195,-97.58197,348.56,0.49,0.41,2025-01-19,1917,N20,nominal,2.0NRT,293.21,6.93,D
27.46106,-97.58689,335.01,0.5,0.41,2025-01-19,1917,N20,nominal,2.0NRT,293.82,7.22,D
27.46562,-97.58283,355.18,0.49,0.41,2025-01-19,1917,N20,nominal,2.0NRT,296.38,18.7,D
27.46098,-97.57978,344.12,0.49,0.41,2025-01-19,1917,N20,nominal,2.0NRT,290.32,12.06,D
27.46006,-97.58469,346.18,0.49,0.41,2025-01-19,1917,N20,nominal,2.0NRT,293.66,20.47,D
27.46465,-97.58064,341.71,0.49,0.41,2025-01-19,1917,N20,nominal,2.0NRT,294.68,12.06,D
27.46373,-97.58554,342.84,0.49,0.41,2025-01-19,1917,N20,nominal,2.0NRT,296.67,20.47,D
27.9652,-97.13097,329.67,0.46,0.39,2025-01-19,1919,N20,nominal,2.0NRT,289.89,11.99,D
28.05757,-97.43833,331.85,0.48,0.4,2025-01-19,1919,N20,nominal,2.0NRT,290.24,2.84,D
29.60489,-89.88753,327.27,0.49,0.4,2025-01-19,1919,N20,nominal,2.0NRT,287.64,2.71,D
28.59378,-98.3823,325.23,0.52,0.42,2025-01-19,1919,N20,nominal,2.0NRT,287.22,1.14,D
29.37529,-94.93829,335.16,0.39,0.36,2025-01-19,1919,N20,nominal,2.0NRT,291.92,2.78,D
29.71612,-94.04245,336.04,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,279.59,2.87,D
29.73046,-94.03721,325.96,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,280.16,1.76,D
29.72986,-94.04115,352.02,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,283.58,28.95,D
29.72927,-94.04508,348.12,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,297.12,28.95,D
29.72866,-94.04901,325.43,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,282.39,10.57,D
29.73375,-94.03786,342.42,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,314.92,47.7,D
29.73315,-94.0418,346.67,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,296.85,116.59,D
29.73195,-94.04967,333.35,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,281.28,6.21,D
29.73643,-94.04246,367,0.38,0.36,2025-01-19,1919,N20,high,2.0NRT,326.45,116.59,D
29.73763,-94.03459,325.36,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,280.47,47.7,D
29.73704,-94.03852,351.47,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,291.22,47.7,D
29.73584,-94.04639,335.63,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,299.49,116.59,D
29.73524,-94.05032,339.74,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,283.07,6.21,D
29.73464,-94.05426,331.2,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,282.33,6.21,D
29.74032,-94.03918,367,0.38,0.36,2025-01-19,1919,N20,high,2.0NRT,345.32,264.02,D
29.74152,-94.03131,327.29,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,281.48,82.7,D
29.73912,-94.04705,332.4,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,301.41,215.39,D
29.73852,-94.05098,330.11,0.38,0.36,2025-01-19,1919,N20,low,2.0NRT,301.96,24.36,D
29.73792,-94.05492,340.54,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,283.29,24.36,D
29.74092,-94.03525,367,0.38,0.36,2025-01-19,1919,N20,low,2.0NRT,325.01,264.02,D
29.73972,-94.04311,367,0.38,0.36,2025-01-19,1919,N20,low,2.0NRT,359.7,215.39,D
29.7448,-94.03197,367,0.38,0.36,2025-01-19,1919,N20,high,2.0NRT,347.04,82.7,D
29.7454,-94.02803,340.37,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,282.56,82.7,D
29.74181,-94.05164,345.74,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,294.02,24.36,D
29.74121,-94.05558,350.65,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,283.73,24.36,D
29.7442,-94.0359,367,0.38,0.36,2025-01-19,1919,N20,low,2.0NRT,340.96,264.02,D
29.743,-94.04377,367,0.38,0.36,2025-01-19,1919,N20,low,2.0NRT,346.41,215.39,D
29.74241,-94.0477,367,0.38,0.36,2025-01-19,1919,N20,low,2.0NRT,354.24,215.39,D
29.74749,-94.03655,329.74,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,298.84,77.33,D
29.74689,-94.04049,342.67,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,299.67,77.33,D
29.74449,-94.05624,329.58,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,295.23,72.38,D
29.74809,-94.03262,367,0.38,0.36,2025-01-19,1919,N20,low,2.0NRT,351.99,435.71,D
29.75197,-94.02934,367,0.38,0.36,2025-01-19,1919,N20,high,2.0NRT,348.32,435.71,D
29.74897,-94.04902,341.28,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,299.15,330.37,D
29.74778,-94.05689,351.96,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,293.94,72.38,D
29.74718,-94.06082,344.2,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,292.22,25.22,D
29.75525,-94.03,367,0.38,0.36,2025-01-19,1919,N20,high,2.0NRT,337.03,144.22,D
29.75466,-94.03394,336.29,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,291.57,144.22,D
29.75346,-94.04181,331.39,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,282.37,9.85,D
29.75046,-94.06148,350.12,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,292.35,18.19,D
29.74986,-94.06542,337.57,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,284.18,18.19,D
29.75286,-94.04575,311.42,0.38,0.36,2025-01-19,1919,N20,low,2.0NRT,318.52,95.59,D
29.75914,-94.02672,332.44,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,282.24,33.87,D
29.75794,-94.03459,326.48,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,286.17,144.22,D
29.75615,-94.04639,351.01,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,287.81,95.59,D
29.75375,-94.06214,348.16,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,292.37,18.19,D
29.75854,-94.03065,367,0.38,0.36,2025-01-19,1919,N20,low,2.0NRT,331.57,144.22,D
29.75554,-94.05033,207.93,0.38,0.36,2025-01-19,1919,N20,low,2.0NRT,321.14,95.59,D
29.75495,-94.05427,367,0.38,0.36,2025-01-19,1919,N20,low,2.0NRT,350.04,417.72,D
29.76242,-94.02737,339.03,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,288.55,21.16,D
29.76183,-94.03131,340.52,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,296.94,32.3,D
29.75883,-94.05099,331.22,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,284.05,3.79,D
29.75823,-94.05493,341.56,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,294.68,34.19,D
29.75763,-94.05886,344.6,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,292.21,34.19,D
29.76571,-94.02803,342.86,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,294,21.16,D
29.76511,-94.03197,341.21,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,287.51,32.3,D
29.76899,-94.02869,344.96,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,295.13,35.49,D
29.7684,-94.03262,335.21,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,287.54,13.77,D
29.7672,-94.0405,351.38,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,288.25,9.61,D
29.77288,-94.02541,348.57,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,290.63,35.49,D
29.77228,-94.02934,351.84,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,293.42,35.49,D
29.77168,-94.03328,342.09,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,287.65,13.77,D
29.77048,-94.04115,330.13,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,283.63,9.61,D
29.77676,-94.02213,356.15,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,287.56,15.32,D
29.77617,-94.02606,345.06,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,292.12,30.79,D
29.77556,-94.03,340.72,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,293.07,30.79,D
29.78005,-94.02279,354.06,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,286.37,15.32,D
29.78453,-94.01556,328.93,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,283.91,3.29,D
29.78393,-94.0195,342.61,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,285.19,4.34,D
29.83354,-93.96391,328.17,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,287.34,2.12,D
30.7766,-86.64854,333.07,0.5,0.49,2025-01-19,1919,N20,nominal,2.0NRT,283.69,3.69,D
29.74088,-95.12523,328.83,0.39,0.36,2025-01-19,1919,N20,nominal,2.0NRT,285.43,1.71,D
30.34763,-91.20923,336.42,0.44,0.38,2025-01-19,1919,N20,nominal,2.0NRT,288.44,20.26,D
30.05263,-93.9986,329.39,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,283.41,2.08,D
30.39046,-92.04923,328.3,0.41,0.37,2025-01-19,1919,N20,nominal,2.0NRT,286.23,1.43,D
30.33278,-92.63879,335.71,0.4,0.37,2025-01-19,1919,N20,nominal,2.0NRT,284.93,2.68,D
29.98601,-95.03894,328.02,0.39,0.36,2025-01-19,1919,N20,nominal,2.0NRT,284.1,1.67,D
30.94031,-88.01485,325.36,0.42,0.45,2025-01-19,1919,N20,nominal,2.0NRT,290.19,2.78,D
30.80546,-89.33352,338.55,0.53,0.42,2025-01-19,1919,N20,nominal,2.0NRT,283.94,5.06,D
30.48254,-92.09116,328.99,0.41,0.37,2025-01-19,1919,N20,nominal,2.0NRT,286.75,2.67,D
29.57707,-98.03136,333.89,0.48,0.4,2025-01-19,1919,N20,nominal,2.0NRT,291.79,4.36,D
29.57623,-98.03434,329.98,0.48,0.4,2025-01-19,1919,N20,nominal,2.0NRT,288.4,3.31,D
30.56449,-92.15775,327.43,0.41,0.37,2025-01-19,1919,N20,nominal,2.0NRT,285.5,2.97,D
29.87888,-96.67393,326.53,0.43,0.38,2025-01-19,1919,N20,nominal,2.0NRT,284.39,1.36,D
29.73534,-98.53919,343.13,0.51,0.41,2025-01-19,1919,N20,nominal,2.0NRT,288.88,4.16,D
30.70008,-95.28372,345.69,0.39,0.36,2025-01-19,1919,N20,nominal,2.0NRT,281.49,4.2,D
30.69943,-95.28774,332.49,0.39,0.36,2025-01-19,1919,N20,nominal,2.0NRT,280.11,3.36,D
31.27497,-94.78996,330.29,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,279.72,3.12,D
31.27826,-94.79064,337.13,0.38,0.36,2025-01-19,1919,N20,nominal,2.0NRT,279.6,4.57,D
31.1666,-96.58863,325.38,0.41,0.37,2025-01-19,1919,N20,nominal,2.0NRT,283.4,2.54,D
31.80279,-92.50891,326.11,0.41,0.37,2025-01-19,1919,N20,nominal,2.0NRT,279.65,3,D
31.8056,-92.51384,328.61,0.41,0.37,2025-01-19,1919,N20,nominal,2.0NRT,280.17,4.98,D
31.80502,-92.51814,326.3,0.41,0.37,2025-01-19,1919,N20,nominal,2.0NRT,280.26,3.27,D
31.80841,-92.51877,334.25,0.41,0.37,2025-01-19,1919,N20,nominal,2.0NRT,280.34,3.27,D
31.83554,-93.56129,326.66,0.39,0.36,2025-01-19,1919,N20,nominal,2.0NRT,279.54,1.52,D
31.83886,-93.56194,326.55,0.39,0.36,2025-01-19,1919,N20,nominal,2.0NRT,278.92,1.52,D
31.23345,-97.7682,327.98,0.45,0.39,2025-01-19,1919,N20,nominal,2.0NRT,284.85,2.93,D
31.45415,-97.57443,327.17,0.44,0.38,2025-01-19,1919,N20,nominal,2.0NRT,281.42,1.83,D
